shipments,trackstart,trackend,day,volume
Company_H_12_2,11,7,13,0
Company_H_12_2,11,8,9,0
Company_H_12_2,11,9,10,0
Company_H_12_2,11,10,11,0
Company_H_12_2,11,12,15,0
Company_H_12_2,11,13,14,0
Company_H_12_2,11,14,15,0
Company_H_12_2,12,1,3,0
Company_H_12_2,12,1,4,0
Company_H_12_2,12,1,8,0
Company_H_12_2,12,2,5,0
Company_H_12_2,12,3,5,10
Company_H_12_2,12,3,7,0
Company_H_12_2,12,3,14,0
Company_H_12_2,12,4,6,0
Company_H_12_2,12,4,8,0
Company_H_12_2,12,4,12,0
Company_H_12_2,12,5,7,0
Company_H_12_2,12,5,14,0
Company_H_12_2,12,6,7,0
Company_H_12_2,12,6,9,0
Company_H_12_2,12,6,15,0
Company_H_12_2,12,7,13,0
Company_H_12_2,12,8,9,0
Company_H_12_2,12,9,10,0
Company_H_12_2,12,10,11,0
Company_H_12_2,12,12,15,0
Company_H_12_2,12,13,14,0
Company_H_12_2,12,14,15,0
Company_H_12_2,13,1,3,0
Company_H_12_2,13,1,4,0
Company_H_12_2,13,1,8,0
Company_H_12_2,13,2,5,0
Company_H_12_2,13,3,5,0
Company_H_12_2,13,3,7,0
Company_H_12_2,13,3,14,0
Company_H_12_2,13,4,6,0
Company_H_12_2,13,4,8,0
Company_H_12_2,13,4,12,0
Company_H_12_2,13,5,7,0
Company_H_12_2,13,5,14,0
Company_H_12_2,13,6,7,0
Company_H_12_2,13,6,9,0
Company_H_12_2,13,6,15,0
Company_H_12_2,13,7,13,0
Company_H_12_2,13,8,9,0
Company_H_12_2,13,9,10,0
Company_H_12_2,13,10,11,0
Company_H_12_2,13,12,15,0
Company_H_12_2,13,13,14,0
Company_H_12_2,13,14,15,0
Company_H_12_2,14,1,3,0
Company_H_12_2,14,1,4,0
Company_H_12_2,14,1,8,0
Company_H_12_2,14,2,5,0
Company_H_12_2,14,3,5,0
Company_H_12_2,14,3,7,0
Company_H_12_2,14,3,14,0
Company_H_12_2,14,4,6,0
Company_H_12_2,14,4,8,0
Company_H_12_2,14,4,12,0
Company_H_12_2,14,5,7,0
Company_H_12_2,14,5,14,0
Company_H_12_2,14,6,7,0
Company_H_12_2,14,6,9,0
Company_H_12_2,14,6,15,0
Company_H_12_2,14,7,13,0
Company_H_12_2,14,8,9,0
Company_H_12_2,14,9,10,0
Company_H_12_2,14,10,11,0
Company_H_12_2,14,12,15,0
Company_H_12_2,14,13,14,0
Company_H_12_2,14,14,15,0
Company_I_1_2,1,1,3,0
Company_I_1_2,1,1,4,0
Company_I_1_2,1,1,8,0
Company_I_1_2,1,2,5,0
Company_I_1_2,1,3,5,0
Company_I_1_2,1,3,7,0
Company_I_1_2,1,3,14,0
Company_I_1_2,1,4,6,0
Company_I_1_2,1,4,8,0
Company_I_1_2,1,4,12,0
Company_I_1_2,1,5,7,0
Company_I_1_2,1,5,14,0
Company_I_1_2,1,6,7,0
Company_I_1_2,1,6,9,0
Company_I_1_2,1,6,15,0
Company_I_1_2,1,7,13,0
Company_I_1_2,1,8,9,0
Company_I_1_2,1,9,10,0
Company_I_1_2,1,10,11,0
Company_I_1_2,1,12,15,0
Company_I_1_2,1,13,14,0
Company_I_1_2,1,14,15,0
Company_I_1_2,2,1,3,0
Company_I_1_2,2,1,4,0
Company_I_1_2,2,1,8,0
Company_I_1_2,2,2,5,0
Company_I_1_2,2,3,5,0
Company_I_1_2,2,3,7,0
Company_I_1_2,2,3,14,0
Company_I_1_2,2,4,6,0
Company_I_1_2,2,4,8,0
Company_I_1_2,2,4,12,0
Company_I_1_2,2,5,7,0
Company_I_1_2,2,5,14,0
Company_I_1_2,2,6,7,0
Company_I_1_2,2,6,9,0
Company_I_1_2,2,6,15,0
Company_I_1_2,2,7,13,0
Company_I_1_2,2,8,9,0
Company_I_1_2,2,9,10,0
Company_I_1_2,2,10,11,0
Company_I_1_2,2,12,15,0
Company_I_1_2,2,13,14,0
Company_I_1_2,2,14,15,0
Company_I_1_2,3,1,3,0
Company_I_1_2,3,1,4,0
Company_I_1_2,3,1,8,0
Company_I_1_2,3,2,5,0
Company_I_1_2,3,3,5,0
Company_I_1_2,3,3,7,0
Company_I_1_2,3,3,14,0
Company_I_1_2,3,4,6,0
Company_I_1_2,3,4,8,0
Company_I_1_2,3,4,12,0
Company_I_1_2,3,5,7,0
Company_I_1_2,3,5,14,0
Company_I_1_2,3,6,7,0
Company_I_1_2,3,6,9,0
Company_I_1_2,3,6,15,0
Company_I_1_2,3,7,13,0
Company_I_1_2,3,8,9,0
Company_I_1_2,3,9,10,0
Company_I_1_2,3,10,11,0
Company_I_1_2,3,12,15,0
Company_I_1_2,3,13,14,0
Company_I_1_2,3,14,15,0
Company_I_1_2,4,1,3,0
Company_I_1_2,4,1,4,0
Company_I_1_2,4,1,8,0
Company_I_1_2,4,2,5,0
Company_I_1_2,4,3,5,0
Company_I_1_2,4,3,7,0
Company_I_1_2,4,3,14,0
Company_I_1_2,4,4,6,0
Company_I_1_2,4,4,8,0
Company_I_1_2,4,4,12,0
Company_I_1_2,4,5,7,0
Company_I_1_2,4,5,14,0
Company_I_1_2,4,6,7,0
Company_I_1_2,4,6,9,0
Company_I_1_2,4,6,15,0
Company_I_1_2,4,7,13,0
Company_I_1_2,4,8,9,0
Company_I_1_2,4,9,10,0
Company_I_1_2,4,10,11,0
Company_I_1_2,4,12,15,0
Company_I_1_2,4,13,14,0
Company_I_1_2,4,14,15,0
Company_I_1_2,5,1,3,0
Company_I_1_2,5,1,4,0
Company_I_1_2,5,1,8,0
Company_I_1_2,5,2,5,0
Company_I_1_2,5,3,5,0
Company_I_1_2,5,3,7,0
Company_I_1_2,5,3,14,0
Company_I_1_2,5,4,6,0
Company_I_1_2,5,4,8,0
Company_I_1_2,5,4,12,0
Company_I_1_2,5,5,7,0
Company_I_1_2,5,5,14,0
Company_I_1_2,5,6,7,0
Company_I_1_2,5,6,9,0
Company_I_1_2,5,6,15,0
Company_I_1_2,5,7,13,0
Company_I_1_2,5,8,9,0
Company_I_1_2,5,9,10,0
Company_I_1_2,5,10,11,0
Company_I_1_2,5,12,15,0
Company_I_1_2,5,13,14,0
Company_I_1_2,5,14,15,0
Company_I_1_2,6,1,3,0
Company_I_1_2,6,1,4,0
Company_I_1_2,6,1,8,0
Company_I_1_2,6,2,5,0
Company_I_1_2,6,3,5,0
Company_I_1_2,6,3,7,0
Company_I_1_2,6,3,14,0
Company_I_1_2,6,4,6,0
Company_I_1_2,6,4,8,0
Company_I_1_2,6,4,12,0
Company_I_1_2,6,5,7,0
Company_I_1_2,6,5,14,0
Company_I_1_2,6,6,7,0
Company_I_1_2,6,6,9,0
Company_I_1_2,6,6,15,0
Company_I_1_2,6,7,13,0
Company_I_1_2,6,8,9,0
Company_I_1_2,6,9,10,0
Company_I_1_2,6,10,11,0
Company_I_1_2,6,12,15,0
Company_I_1_2,6,13,14,0
Company_I_1_2,6,14,15,0
Company_I_1_2,7,1,3,0
Company_I_1_2,7,1,4,0
Company_I_1_2,7,1,8,0
Company_I_1_2,7,2,5,0
Company_I_1_2,7,3,5,0
Company_I_1_2,7,3,7,0
Company_I_1_2,7,3,14,0
Company_I_1_2,7,4,6,0
Company_I_1_2,7,4,8,0
Company_I_1_2,7,4,12,0
Company_I_1_2,7,5,7,0
Company_I_1_2,7,5,14,0
Company_I_1_2,7,6,7,0
Company_I_1_2,7,6,9,0
Company_I_1_2,7,6,15,0
Company_I_1_2,7,7,13,0
Company_I_1_2,7,8,9,0
Company_I_1_2,7,9,10,0
Company_I_1_2,7,10,11,0
Company_I_1_2,7,12,15,0
Company_I_1_2,7,13,14,0
Company_I_1_2,7,14,15,0
Company_I_1_2,8,1,3,0
Company_I_1_2,8,1,4,0
Company_I_1_2,8,1,8,0
Company_I_1_2,8,2,5,0
Company_I_1_2,8,3,5,0
Company_I_1_2,8,3,7,0
Company_I_1_2,8,3,14,0
Company_I_1_2,8,4,6,0
Company_I_1_2,8,4,8,0
Company_I_1_2,8,4,12,0
Company_I_1_2,8,5,7,0
Company_I_1_2,8,5,14,0
Company_I_1_2,8,6,7,0
Company_I_1_2,8,6,9,0
Company_I_1_2,8,6,15,0
Company_I_1_2,8,7,13,0
Company_I_1_2,8,8,9,0
Company_I_1_2,8,9,10,0
Company_I_1_2,8,10,11,0
Company_I_1_2,8,12,15,0
Company_I_1_2,8,13,14,0
Company_I_1_2,8,14,15,0
Company_I_1_2,9,1,3,14
Company_I_1_2,9,1,4,0
Company_I_1_2,9,1,8,0
Company_I_1_2,9,2,5,0
Company_I_1_2,9,3,5,0
Company_I_1_2,9,3,7,0
Company_I_1_2,9,3,14,0
Company_I_1_2,9,4,6,0
Company_I_1_2,9,4,8,0
Company_I_1_2,9,4,12,0
Company_I_1_2,9,5,7,0
Company_I_1_2,9,5,14,0
Company_I_1_2,9,6,7,0
Company_I_1_2,9,6,9,0
Company_I_1_2,9,6,15,0
Company_I_1_2,9,7,13,0
Company_I_1_2,9,8,9,0
Company_I_1_2,9,9,10,0
Company_I_1_2,9,10,11,0
Company_I_1_2,9,12,15,0
Company_I_1_2,9,13,14,0
Company_I_1_2,9,14,15,0
Company_I_1_2,10,1,3,5
Company_I_1_2,10,1,4,0
Company_I_1_2,10,1,8,0
Company_I_1_2,10,2,5,0
Company_I_1_2,10,3,5,10
Company_I_1_2,10,3,7,0
Company_I_1_2,10,3,14,4
Company_I_1_2,10,4,6,0
Company_I_1_2,10,4,8,0
Company_I_1_2,10,4,12,0
Company_I_1_2,10,5,7,0
Company_I_1_2,10,5,14,0
Company_I_1_2,10,6,7,0
Company_I_1_2,10,6,9,0
Company_I_1_2,10,6,15,0
Company_I_1_2,10,7,13,0
Company_I_1_2,10,8,9,0
Company_I_1_2,10,9,10,0
Company_I_1_2,10,10,11,0
Company_I_1_2,10,12,15,0
Company_I_1_2,10,13,14,0
Company_I_1_2,10,14,15,0
Company_I_1_2,11,1,3,0
Company_I_1_2,11,1,4,0
Company_I_1_2,11,1,8,0
Company_I_1_2,11,2,5,0
Company_I_1_2,11,3,5,5
Company_I_1_2,11,3,7,0
Company_I_1_2,11,3,14,0
Company_I_1_2,11,4,6,0
Company_I_1_2,11,4,8,0
Company_I_1_2,11,4,12,0
Company_I_1_2,11,5,7,0
Company_I_1_2,11,5,14,0
Company_I_1_2,11,6,7,0
Company_I_1_2,11,6,9,0
Company_I_1_2,11,6,15,0
Company_I_1_2,11,7,13,0
Company_I_1_2,11,8,9,0
Company_I_1_2,11,9,10,0
Company_I_1_2,11,10,11,0
Company_I_1_2,11,12,15,0
Company_I_1_2,11,13,14,0
Company_I_1_2,11,14,15,0
Company_I_1_2,12,1,3,0
Company_I_1_2,12,1,4,0
Company_I_1_2,12,1,8,0
Company_I_1_2,12,2,5,0
Company_I_1_2,12,3,5,0
Company_I_1_2,12,3,7,0
Company_I_1_2,12,3,14,0
Company_I_1_2,12,4,6,0
Company_I_1_2,12,4,8,0
Company_I_1_2,12,4,12,0
Company_I_1_2,12,5,7,0
Company_I_1_2,12,5,14,0
Company_I_1_2,12,6,7,0
Company_I_1_2,12,6,9,0
Company_I_1_2,12,6,15,0
Company_I_1_2,12,7,13,0
Company_I_1_2,12,8,9,0
Company_I_1_2,12,9,10,0
Company_I_1_2,12,10,11,0
Company_I_1_2,12,12,15,0
Company_I_1_2,12,13,14,0
Company_I_1_2,12,14,15,0
Company_I_1_2,13,1,3,0
Company_I_1_2,13,1,4,0
Company_I_1_2,13,1,8,0
Company_I_1_2,13,2,5,0
Company_I_1_2,13,3,5,0
Company_I_1_2,13,3,7,0
Company_I_1_2,13,3,14,0
Company_I_1_2,13,4,6,0
Company_I_1_2,13,4,8,0
Company_I_1_2,13,4,12,0
Company_I_1_2,13,5,7,0
Company_I_1_2,13,5,14,0
Company_I_1_2,13,6,7,0
Company_I_1_2,13,6,9,0
Company_I_1_2,13,6,15,0
Company_I_1_2,13,7,13,0
Company_I_1_2,13,8,9,0
Company_I_1_2,13,9,10,0
Company_I_1_2,13,10,11,0
Company_I_1_2,13,12,15,0
Company_I_1_2,13,13,14,0
Company_I_1_2,13,14,15,0
Company_I_1_2,14,1,3,0
Company_I_1_2,14,1,4,0
Company_I_1_2,14,1,8,0
Company_I_1_2,14,2,5,0
Company_I_1_2,14,3,5,0
Company_I_1_2,14,3,7,0
Company_I_1_2,14,3,14,0
Company_I_1_2,14,4,6,0
Company_I_1_2,14,4,8,0
Company_I_1_2,14,4,12,0
Company_I_1_2,14,5,7,0
Company_I_1_2,14,5,14,0
Company_I_1_2,14,6,7,0
Company_I_1_2,14,6,9,0
Company_I_1_2,14,6,15,0
Company_I_1_2,14,7,13,0
Company_I_1_2,14,8,9,0
Company_I_1_2,14,9,10,0
Company_I_1_2,14,10,11,0
Company_I_1_2,14,12,15,0
Company_I_1_2,14,13,14,0
Company_I_1_2,14,14,15,0
Company_I_1_10,1,1,3,0
Company_I_1_10,1,1,4,0
Company_I_1_10,1,1,8,0
Company_I_1_10,1,2,5,0
Company_I_1_10,1,3,5,0
Company_I_1_10,1,3,7,0
Company_I_1_10,1,3,14,0
Company_I_1_10,1,4,6,0
Company_I_1_10,1,4,8,0
Company_I_1_10,1,4,12,0
Company_I_1_10,1,5,7,0
Company_I_1_10,1,5,14,0
Company_I_1_10,1,6,7,0
Company_I_1_10,1,6,9,0
Company_I_1_10,1,6,15,0
Company_I_1_10,1,7,13,0
Company_I_1_10,1,8,9,0
Company_I_1_10,1,9,10,0
Company_I_1_10,1,10,11,0
Company_I_1_10,1,12,15,0
Company_I_1_10,1,13,14,0
Company_I_1_10,1,14,15,0
Company_I_1_10,2,1,3,0
Company_I_1_10,2,1,4,0
Company_I_1_10,2,1,8,1
Company_I_1_10,2,2,5,0
Company_I_1_10,2,3,5,0
Company_I_1_10,2,3,7,0
Company_I_1_10,2,3,14,0
Company_I_1_10,2,4,6,0
Company_I_1_10,2,4,8,0
Company_I_1_10,2,4,12,0
Company_I_1_10,2,5,7,0
Company_I_1_10,2,5,14,0
Company_I_1_10,2,6,7,0
Company_I_1_10,2,6,9,0
Company_I_1_10,2,6,15,0
Company_I_1_10,2,7,13,0
Company_I_1_10,2,8,9,0
Company_I_1_10,2,9,10,0
Company_I_1_10,2,10,11,0
Company_I_1_10,2,12,15,0
Company_I_1_10,2,13,14,0
Company_I_1_10,2,14,15,0
Company_I_1_10,3,1,3,0
Company_I_1_10,3,1,4,0
Company_I_1_10,3,1,8,8
Company_I_1_10,3,2,5,0
Company_I_1_10,3,3,5,0
Company_I_1_10,3,3,7,0
Company_I_1_10,3,3,14,0
Company_I_1_10,3,4,6,0
Company_I_1_10,3,4,8,0
Company_I_1_10,3,4,12,0
Company_I_1_10,3,5,7,0
Company_I_1_10,3,5,14,0
Company_I_1_10,3,6,7,0
Company_I_1_10,3,6,9,0
Company_I_1_10,3,6,15,0
Company_I_1_10,3,7,13,0
Company_I_1_10,3,8,9,1
Company_I_1_10,3,9,10,0
Company_I_1_10,3,10,11,0
Company_I_1_10,3,12,15,0
Company_I_1_10,3,13,14,0
Company_I_1_10,3,14,15,0
Company_I_1_10,4,1,3,0
Company_I_1_10,4,1,4,1
Company_I_1_10,4,1,8,5
Company_I_1_10,4,2,5,0
Company_I_1_10,4,3,5,0
Company_I_1_10,4,3,7,0
Company_I_1_10,4,3,14,0
Company_I_1_10,4,4,6,0
Company_I_1_10,4,4,8,0
Company_I_1_10,4,4,12,0
Company_I_1_10,4,5,7,0
Company_I_1_10,4,5,14,0
Company_I_1_10,4,6,7,0
Company_I_1_10,4,6,9,0
Company_I_1_10,4,6,15,0
Company_I_1_10,4,7,13,0
Company_I_1_10,4,8,9,8
Company_I_1_10,4,9,10,1
Company_I_1_10,4,10,11,0
Company_I_1_10,4,12,15,0
Company_I_1_10,4,13,14,0
Company_I_1_10,4,14,15,0
Company_I_1_10,5,1,3,0
Company_I_1_10,5,1,4,2
Company_I_1_10,5,1,8,8
Company_I_1_10,5,2,5,0
Company_I_1_10,5,3,5,0
Company_I_1_10,5,3,7,0
Company_I_1_10,5,3,14,0
Company_I_1_10,5,4,6,1
Company_I_1_10,5,4,8,0
Company_I_1_10,5,4,12,0
Company_I_1_10,5,5,7,0
Company_I_1_10,5,5,14,0
Company_I_1_10,5,6,7,0
Company_I_1_10,5,6,9,0
Company_I_1_10,5,6,15,0
Company_I_1_10,5,7,13,0
Company_I_1_10,5,8,9,5
Company_I_1_10,5,9,10,8
Company_I_1_10,5,10,11,0
Company_I_1_10,5,12,15,0
Company_I_1_10,5,13,14,0
Company_I_1_10,5,14,15,0
Company_I_1_10,6,1,3,0
Company_I_1_10,6,1,4,0
Company_I_1_10,6,1,8,7
Company_I_1_10,6,2,5,0
Company_I_1_10,6,3,5,0
Company_I_1_10,6,3,7,0
Company_I_1_10,6,3,14,0
Company_I_1_10,6,4,6,0
Company_I_1_10,6,4,8,2
Company_I_1_10,6,4,12,0
Company_I_1_10,6,5,7,0
Company_I_1_10,6,5,14,0
Company_I_1_10,6,6,7,0
Company_I_1_10,6,6,9,1
Company_I_1_10,6,6,15,0
Company_I_1_10,6,7,13,0
Company_I_1_10,6,8,9,8
Company_I_1_10,6,9,10,5
Company_I_1_10,6,10,11,0
Company_I_1_10,6,12,15,0
Company_I_1_10,6,13,14,0
Company_I_1_10,6,14,15,0
Company_I_1_10,7,1,3,0
Company_I_1_10,7,1,4,0
Company_I_1_10,7,1,8,1
Company_I_1_10,7,2,5,0
Company_I_1_10,7,3,5,0
Company_I_1_10,7,3,7,0
Company_I_1_10,7,3,14,0
Company_I_1_10,7,4,6,0
Company_I_1_10,7,4,8,0
Company_I_1_10,7,4,12,0
Company_I_1_10,7,5,7,0
Company_I_1_10,7,5,14,0
Company_I_1_10,7,6,7,0
Company_I_1_10,7,6,9,0
Company_I_1_10,7,6,15,0
Company_I_1_10,7,7,13,0
Company_I_1_10,7,8,9,9
Company_I_1_10,7,9,10,9
Company_I_1_10,7,10,11,0
Company_I_1_10,7,12,15,0
Company_I_1_10,7,13,14,0
Company_I_1_10,7,14,15,0
Company_I_1_10,8,1,3,0
Company_I_1_10,8,1,4,0
Company_I_1_10,8,1,8,0
Company_I_1_10,8,2,5,0
Company_I_1_10,8,3,5,0
Company_I_1_10,8,3,7,0
Company_I_1_10,8,3,14,0
Company_I_1_10,8,4,6,0
Company_I_1_10,8,4,8,0
Company_I_1_10,8,4,12,0
Company_I_1_10,8,5,7,0
Company_I_1_10,8,5,14,0
Company_I_1_10,8,6,7,0
Company_I_1_10,8,6,9,0
Company_I_1_10,8,6,15,0
Company_I_1_10,8,7,13,0
Company_I_1_10,8,8,9,1
Company_I_1_10,8,9,10,9
Company_I_1_10,8,10,11,0
Company_I_1_10,8,12,15,0
Company_I_1_10,8,13,14,0
Company_I_1_10,8,14,15,0
Company_I_1_10,9,1,3,0
Company_I_1_10,9,1,4,0
Company_I_1_10,9,1,8,0
Company_I_1_10,9,2,5,0
Company_I_1_10,9,3,5,0
Company_I_1_10,9,3,7,0
Company_I_1_10,9,3,14,0
Company_I_1_10,9,4,6,0
Company_I_1_10,9,4,8,0
Company_I_1_10,9,4,12,0
Company_I_1_10,9,5,7,0
Company_I_1_10,9,5,14,0
Company_I_1_10,9,6,7,0
Company_I_1_10,9,6,9,0
Company_I_1_10,9,6,15,0
Company_I_1_10,9,7,13,0
Company_I_1_10,9,8,9,0
Company_I_1_10,9,9,10,1
Company_I_1_10,9,10,11,0
Company_I_1_10,9,12,15,0
Company_I_1_10,9,13,14,0
Company_I_1_10,9,14,15,0
Company_I_1_10,10,1,3,0
Company_I_1_10,10,1,4,0
Company_I_1_10,10,1,8,0
Company_I_1_10,10,2,5,0
Company_I_1_10,10,3,5,0
Company_I_1_10,10,3,7,0
Company_I_1_10,10,3,14,0
Company_I_1_10,10,4,6,0
Company_I_1_10,10,4,8,0
Company_I_1_10,10,4,12,0
Company_I_1_10,10,5,7,0
Company_I_1_10,10,5,14,0
Company_I_1_10,10,6,7,0
Company_I_1_10,10,6,9,0
Company_I_1_10,10,6,15,0
Company_I_1_10,10,7,13,0
Company_I_1_10,10,8,9,0
Company_I_1_10,10,9,10,0
Company_I_1_10,10,10,11,0
Company_I_1_10,10,12,15,0
Company_I_1_10,10,13,14,0
Company_I_1_10,10,14,15,0
Company_I_1_10,11,1,3,0
Company_I_1_10,11,1,4,0
Company_I_1_10,11,1,8,0
Company_I_1_10,11,2,5,0
Company_I_1_10,11,3,5,0
Company_I_1_10,11,3,7,0
Company_I_1_10,11,3,14,0
Company_I_1_10,11,4,6,0
Company_I_1_10,11,4,8,0
Company_I_1_10,11,4,12,0
Company_I_1_10,11,5,7,0
Company_I_1_10,11,5,14,0
Company_I_1_10,11,6,7,0
Company_I_1_10,11,6,9,0
Company_I_1_10,11,6,15,0
Company_I_1_10,11,7,13,0
Company_I_1_10,11,8,9,0
Company_I_1_10,11,9,10,0
Company_I_1_10,11,10,11,0
Company_I_1_10,11,12,15,0
Company_I_1_10,11,13,14,0
Company_I_1_10,11,14,15,0
Company_I_1_10,12,1,3,0
Company_I_1_10,12,1,4,0
Company_I_1_10,12,1,8,0
Company_I_1_10,12,2,5,0
Company_I_1_10,12,3,5,0
Company_I_1_10,12,3,7,0
Company_I_1_10,12,3,14,0
Company_I_1_10,12,4,6,0
Company_I_1_10,12,4,8,0
Company_I_1_10,12,4,12,0
Company_I_1_10,12,5,7,0
Company_I_1_10,12,5,14,0
Company_I_1_10,12,6,7,0
Company_I_1_10,12,6,9,0
Company_I_1_10,12,6,15,0
Company_I_1_10,12,7,13,0
Company_I_1_10,12,8,9,0
Company_I_1_10,12,9,10,0
Company_I_1_10,12,10,11,0
Company_I_1_10,12,12,15,0
Company_I_1_10,12,13,14,0
Company_I_1_10,12,14,15,0
Company_I_1_10,13,1,3,0
Company_I_1_10,13,1,4,0
Company_I_1_10,13,1,8,0
Company_I_1_10,13,2,5,0
Company_I_1_10,13,3,5,0
Company_I_1_10,13,3,7,0
Company_I_1_10,13,3,14,0
Company_I_1_10,13,4,6,0
Company_I_1_10,13,4,8,0
Company_I_1_10,13,4,12,0
Company_I_1_10,13,5,7,0
Company_I_1_10,13,5,14,0
Company_I_1_10,13,6,7,0
Company_I_1_10,13,6,9,0
Company_I_1_10,13,6,15,0
Company_I_1_10,13,7,13,0
Company_I_1_10,13,8,9,0
Company_I_1_10,13,9,10,0
Company_I_1_10,13,10,11,0
Company_I_1_10,13,12,15,0
Company_I_1_10,13,13,14,0
Company_I_1_10,13,14,15,0
Company_I_1_10,14,1,3,0
Company_I_1_10,14,1,4,0
Company_I_1_10,14,1,8,0
Company_I_1_10,14,2,5,0
Company_I_1_10,14,3,5,0
Company_I_1_10,14,3,7,0
Company_I_1_10,14,3,14,0
Company_I_1_10,14,4,6,0
Company_I_1_10,14,4,8,0
Company_I_1_10,14,4,12,0
Company_I_1_10,14,5,7,0
Company_I_1_10,14,5,14,0
Company_I_1_10,14,6,7,0
Company_I_1_10,14,6,9,0
Company_I_1_10,14,6,15,0
Company_I_1_10,14,7,13,0
Company_I_1_10,14,8,9,0
Company_I_1_10,14,9,10,0
Company_I_1_10,14,10,11,0
Company_I_1_10,14,12,15,0
Company_I_1_10,14,13,14,0
Company_I_1_10,14,14,15,0
Company_J_15_9,1,1,3,0
Company_J_15_9,1,1,4,0
Company_J_15_9,1,1,8,0
Company_J_15_9,1,2,5,0
Company_J_15_9,1,3,5,0
Company_J_15_9,1,3,7,0
Company_J_15_9,1,3,14,0
Company_J_15_9,1,4,6,0
Company_J_15_9,1,4,8,0
Company_J_15_9,1,4,12,0
Company_J_15_9,1,5,7,0
Company_J_15_9,1,5,14,0
Company_J_15_9,1,6,7,0
Company_J_15_9,1,6,9,0
Company_J_15_9,1,6,15,0
Company_J_15_9,1,7,13,0
Company_J_15_9,1,8,9,0
Company_J_15_9,1,9,10,0
Company_J_15_9,1,10,11,0
Company_J_15_9,1,12,15,0
Company_J_15_9,1,13,14,0
Company_J_15_9,1,14,15,0
Company_J_15_9,2,1,3,0
Company_J_15_9,2,1,4,0
Company_J_15_9,2,1,8,0
Company_J_15_9,2,2,5,0
Company_J_15_9,2,3,5,0
Company_J_15_9,2,3,7,0
Company_J_15_9,2,3,14,0
Company_J_15_9,2,4,6,0
Company_J_15_9,2,4,8,0
Company_J_15_9,2,4,12,0
Company_J_15_9,2,5,7,0
Company_J_15_9,2,5,14,0
Company_J_15_9,2,6,7,0
Company_J_15_9,2,6,9,0
Company_J_15_9,2,6,15,0
Company_J_15_9,2,7,13,0
Company_J_15_9,2,8,9,0
Company_J_15_9,2,9,10,0
Company_J_15_9,2,10,11,0
Company_J_15_9,2,12,15,0
Company_J_15_9,2,13,14,0
Company_J_15_9,2,14,15,0
Company_J_15_9,3,1,3,0
Company_J_15_9,3,1,4,0
Company_J_15_9,3,1,8,0
Company_J_15_9,3,2,5,0
Company_J_15_9,3,3,5,0
Company_J_15_9,3,3,7,0
Company_J_15_9,3,3,14,0
Company_J_15_9,3,4,6,0
Company_J_15_9,3,4,8,0
Company_J_15_9,3,4,12,0
Company_J_15_9,3,5,7,0
Company_J_15_9,3,5,14,0
Company_J_15_9,3,6,7,0
Company_J_15_9,3,6,9,0
Company_J_15_9,3,6,15,0
Company_J_15_9,3,7,13,0
Company_J_15_9,3,8,9,0
Company_J_15_9,3,9,10,0
Company_J_15_9,3,10,11,0
Company_J_15_9,3,12,15,0
Company_J_15_9,3,13,14,0
Company_J_15_9,3,14,15,0
Company_J_15_9,4,1,3,0
Company_J_15_9,4,1,4,0
Company_J_15_9,4,1,8,0
Company_J_15_9,4,2,5,0
Company_J_15_9,4,3,5,0
Company_J_15_9,4,3,7,0
Company_J_15_9,4,3,14,0
Company_J_15_9,4,4,6,0
Company_J_15_9,4,4,8,0
Company_J_15_9,4,4,12,0
Company_J_15_9,4,5,7,0
Company_J_15_9,4,5,14,0
Company_J_15_9,4,6,7,0
Company_J_15_9,4,6,9,0
Company_J_15_9,4,6,15,0
Company_J_15_9,4,7,13,0
Company_J_15_9,4,8,9,0
Company_J_15_9,4,9,10,0
Company_J_15_9,4,10,11,0
Company_J_15_9,4,12,15,0
Company_J_15_9,4,13,14,0
Company_J_15_9,4,14,15,0
Company_J_15_9,5,1,3,0
Company_J_15_9,5,1,4,0
Company_J_15_9,5,1,8,0
Company_J_15_9,5,2,5,0
Company_J_15_9,5,3,5,0
Company_J_15_9,5,3,7,0
Company_J_15_9,5,3,14,0
Company_J_15_9,5,4,6,0
Company_J_15_9,5,4,8,0
Company_J_15_9,5,4,12,0
Company_J_15_9,5,5,7,0
Company_J_15_9,5,5,14,0
Company_J_15_9,5,6,7,0
Company_J_15_9,5,6,9,0
Company_J_15_9,5,6,15,0
Company_J_15_9,5,7,13,0
Company_J_15_9,5,8,9,0
Company_J_15_9,5,9,10,0
Company_J_15_9,5,10,11,0
Company_J_15_9,5,12,15,0
Company_J_15_9,5,13,14,0
Company_J_15_9,5,14,15,0
Company_J_15_9,6,1,3,0
Company_J_15_9,6,1,4,0
Company_J_15_9,6,1,8,0
Company_J_15_9,6,2,5,0
Company_J_15_9,6,3,5,0
Company_J_15_9,6,3,7,0
Company_J_15_9,6,3,14,0
Company_J_15_9,6,4,6,0
Company_J_15_9,6,4,8,0
Company_J_15_9,6,4,12,0
Company_J_15_9,6,5,7,0
Company_J_15_9,6,5,14,0
Company_J_15_9,6,6,7,0
Company_J_15_9,6,6,9,0
Company_J_15_9,6,6,15,0
Company_J_15_9,6,7,13,0
Company_J_15_9,6,8,9,0
Company_J_15_9,6,9,10,0
Company_J_15_9,6,10,11,0
Company_J_15_9,6,12,15,0
Company_J_15_9,6,13,14,0
Company_J_15_9,6,14,15,0
Company_J_15_9,7,1,3,0
